,playername,rating,rd,kills,deaths,assists,earned gpm
2838,Good Sir,1475.276102576992,73.55571345549208,4.661016949152542,3.9152542372881354,7.47457627118644,255.05665762711865
2839,TreeKangar00,1272.323279331677,88.3179544044455,1.605263157894737,4.026315789473684,8.578947368421053,109.20956315789472
2840,Lunarly,1255.2997098831538,104.29723900734068,3.0689655172413794,4.137931034482759,5.448275862068965,216.35571034482757
2841,Sheiden,1690.7574137205559,40.02894540308121,3.8260869565217392,3.050724637681159,7.094202898550725,225.6387231884058
2842,Jojopyun,1692.7251820797296,39.56506108377039,3.530534351145038,3.015267175572519,6.091603053435114,273.8549175572519
2843,Poofu,1234.2651625680203,147.34206330992706,3.5,3.75,6.25,233.8675125
2844,J04QU1N,1430.719002523107,187.76280935908943,1.8571428571428572,4.285714285714286,6.142857142857143,176.9633142857143
2845,Kandar,1573.4237045463183,68.04869681784795,0.7090909090909091,3.0727272727272728,9.236363636363636,106.55528
2846,Poweh,1536.0695587172552,56.39101328593029,3.7037037037037037,3.8395061728395063,4.8765432098765435,271.8963111111111
2847,Amiral,1463.18241637135,165.62952230055217,2.3333333333333335,4.333333333333333,7.0,186.95805
2848,Piku,1654.870508589729,53.20300639181915,3.9318181818181817,3.1363636363636362,6.511363636363637,273.2082147727273
2849,Kind Jungle,1464.455667068205,75.84848921151196,3.05,3.8333333333333335,7.116666666666666,206.6023383333333
2850,Dee,1815.819786115738,217.92269069748062,3.0,1.3333333333333333,11.666666666666666,248.8264333333333
2851,Solitified,1418.866336855896,93.70451170588582,3.2857142857142856,4.514285714285714,5.428571428571429,230.17608857142855
2852,Teesum,1374.1558874275738,108.88544133311332,1.1764705882352942,5.117647058823529,11.058823529411764,117.91816470588235
2853,Aizo,1504.947498535404,82.45655408419039,3.3137254901960786,4.647058823529412,6.372549019607843,233.07442156862746
2854,Tostado,1425.8431913832226,180.54650140589774,2.5,3.0,6.166666666666667,194.38023333333334
2855,KaNKl,1368.883978969616,167.8680026020309,2.5,3.8333333333333335,4.0,255.77841666666666
2856,Cavele,1486.1669728583045,76.06786464254581,2.460526315789474,3.789473684210526,6.2631578947368425,204.59908684210527
2857,Likeamaws,1534.0458827137713,97.88405400914884,3.130434782608696,3.260869565217391,6.782608695652174,248.90498260869563
2858,Loop,1377.919249623617,93.84312162902808,1.0,3.962962962962963,9.0,118.57484444444445
2859,Kongzhi,1165.4336863181063,174.4876890655536,4.0,5.125,6.0,218.6312125
2860,LGF,1291.1783156283836,111.45717553620354,4.142857142857143,5.357142857142857,5.892857142857143,236.10634285714286
2861,Deer,1241.6170824291173,166.55975886605128,3.5,5.75,3.875,241.8308
2862,Chomdax,1105.2484508736152,198.01303188986267,4.2,6.6,4.2,238.46214
2863,D4nKa,1582.5760175276528,44.79937275238132,2.3586206896551722,3.3448275862068964,7.758620689655173,198.88255172413793
2864,Goo,1474.4943679381856,70.4500874438327,4.8428571428571425,3.9714285714285715,7.0285714285714285,245.66206142857143
2865,Plux,1517.1604114361317,42.50640338205758,1.047808764940239,4.031872509960159,9.764940239043824,118.62570557768925
2866,Ivan,1420.966255712849,97.22930421617515,3.125,4.041666666666667,6.291666666666667,214.84394166666667
2867,Sheo,1761.8233671435855,35.578121537262184,2.4601769911504423,2.6106194690265485,7.415929203539823,201.32229557522123
2868,Activeforce5,1310.2013217072151,147.9736738522715,2.2857142857142856,5.285714285714286,7.714285714285714,204.21894285714285
2869,Ascent,1220.0106858210518,117.20737272718546,2.0625,5.5,5.375,189.00628125
2870,Bjorn,1282.9057109294429,192.91540028905172,1.0,6.0,2.6666666666666665,105.33126666666668
2871,Argentum,1823.402315079912,226.42723321912638,3.5,5.0,9.5,144.4478
2872,Tea,1553.8487311722145,117.04043308468873,2.588235294117647,4.117647058823529,5.588235294117647,228.99538823529412
2873,SneakyLemon,1506.8929745321705,61.29630246076607,3.1690140845070425,4.47887323943662,7.690140845070423,219.77504366197184
2874,FrostSize,1496.8104409835062,48.43798481412457,3.9504950495049505,3.297029702970297,6.623762376237623,262.8973732673267
2875,Naimiria,1435.4822585250831,127.6454574780317,1.0714285714285714,4.071428571428571,9.642857142857142,102.30782142857143
2876,Nafkelah,1535.552225613436,44.26035044737667,3.9693251533742333,2.7484662576687118,6.785276073619632,272.7892680981595
2877,Dec1m,1400.6205258782327,120.8928129502499,2.9285714285714284,4.285714285714286,7.714285714285714,204.36535
2878,InKos,1591.0392931268902,154.9491497362172,3.5714285714285716,4.285714285714286,5.857142857142857,229.24331428571426
2879,Fame,1390.57020810896,142.50843478332604,2.5454545454545454,3.4545454545454546,6.7272727272727275,195.20780909090908
2880,Eshara,1264.0360949779106,149.56011544328376,1.5555555555555556,4.0,8.666666666666666,108.67572222222222
2881,Jens,1540.597181096141,112.33658157648624,4.444444444444445,2.8333333333333335,7.277777777777778,255.7861777777778
2882,Gosberg,1412.7841554573672,98.82872833396677,4.208333333333333,3.5,5.458333333333333,285.80412083333334
2883,Lövhögen,1333.7916663745889,145.94259683515156,2.2222222222222223,4.222222222222222,5.0,188.2537111111111
2884,Cephei,1305.4574629171734,134.65368153694973,2.3636363636363638,5.090909090909091,4.454545454545454,201.6386181818182
2885,Indr4,1689.534817994856,50.26934856469679,3.8721804511278197,3.007518796992481,6.7819548872180455,251.19245939849623
2886,Raedz,1507.1564797314757,86.08409541751678,3.1875,3.03125,7.84375,229.560190625
2887,Vardags,1088.6413652356105,200.56725594461253,3.0,4.25,1.25,232.316125
2888,Wave,1025.8039438866035,214.2117792992767,1.75,3.25,3.0,197.885225
2889,SleepWe,1124.9766244209202,201.44192824351322,1.75,4.0,2.5,211.24995
2890,espen5b,1134.489910621924,171.3000972060111,0.5714285714285714,4.142857142857143,3.857142857142857,107.5961142857143
2891,Smurfe,1558.829885408838,48.15357560220184,1.8762886597938144,3.381443298969072,5.948453608247423,233.3001649484536
2892,Thor,1327.4901799855957,167.46329735683986,3.2857142857142856,2.7142857142857144,4.142857142857143,261.38597142857145
2893,legoman,1106.9821370649838,141.83350873788618,2.769230769230769,5.0,5.3076923076923075,198.83763076923077
2894,Facehurt,1343.452911242885,163.42452195199135,2.7142857142857144,4.714285714285714,6.142857142857143,246.33089999999999
2895,Fred,1532.6667320297015,60.98267559925183,2.5384615384615383,3.2435897435897436,6.653846153846154,214.52344871794872
2896,Fiala,1270.6311210098982,165.9475714264489,2.8333333333333335,5.166666666666667,3.5,209.74685
2897,Addi,1279.737307800263,175.30102906446527,2.4285714285714284,4.285714285714286,3.857142857142857,222.1379857142857
2898,Kejila,1400.124736486658,236.62486960476673,2.0,4.0,6.666666666666667,251.50616666666667
2899,Denden,1400.124736486658,236.62486960476673,0.3333333333333333,3.3333333333333335,7.333333333333333,83.49693333333333
2900,lurkz,1452.3285961628278,148.5752311284992,4.75,3.125,5.5,261.8516875
2901,Bushy,1699.1017256559257,90.87381813228215,6.483870967741935,3.129032258064516,7.935483870967742,325.5304806451613
2902,Grisen,1449.314579561341,99.31991234339884,0.9615384615384616,4.153846153846154,9.346153846153847,112.4748576923077
2903,Prussian,1300.7798236179206,268.8481512043195,2.0,4.0,3.0,119.1707
2904,CjSphinx,1229.093885319976,180.82854529898736,3.5,4.25,1.5,220.6998
2905,Kridz,1367.2525477703448,173.7664447343671,3.142857142857143,4.428571428571429,3.857142857142857,220.91740000000001
2906,lil ambivert,1553.7206394046539,134.60398959940258,4.3076923076923075,2.923076923076923,5.6923076923076925,273.8355384615385
2907,Zhandia,1510.6515920039944,107.00483275026042,4.473684210526316,4.894736842105263,4.947368421052632,284.8337421052631
2908,Eski,1484.7720974050226,119.99932594245462,1.4285714285714286,2.857142857142857,8.428571428571429,119.74563571428571
2909,KOOLBERG,1561.4202824741494,107.2156529162276,2.1578947368421053,3.6842105263157894,5.368421052631579,221.50865263157894
2910,Azitor,1324.232354688729,85.03802403760778,3.85,2.725,3.95,284.6277025
2911,Dexui,1091.1962377364387,182.06520796140126,1.5,5.0,4.0,177.53465
2912,Yameru,1156.3902316221343,191.5410177342901,2.75,3.75,3.25,228.40202499999998
2913,Selfway,1341.9222743808646,151.83835629546607,1.1818181818181819,4.454545454545454,6.636363636363637,87.18724545454546
2914,Voluxa,1208.0068788170302,196.01994697672848,1.25,3.75,4.0,196.50515000000001
2915,Bartholdy,1337.6808758341697,185.00177845412838,6.333333333333333,4.166666666666667,6.666666666666667,258.23158333333333
2916,Tide,1547.5158668962606,45.52113116537599,3.8073394495412844,3.0091743119266057,5.467889908256881,276.85338073394496
2917,Touch,1554.9575901213798,58.62953986129487,1.0263157894736843,3.8552631578947367,9.394736842105264,113.623625
2918,Mirbs,1459.0775754613512,56.44696993830389,3.9078947368421053,2.039473684210526,5.25,281.77249736842106
2919,Yike,1848.3996425144412,35.66209702076786,3.870848708487085,2.5793357933579335,7.992619926199262,239.74650516605166
2920,HAWHAW,1659.064918802319,38.18261774525737,3.7908163265306123,2.2653061224489797,6.096938775510204,285.52541530612245
2921,RIPPED,1289.9226058867907,169.26246454412302,2.0,3.0,5.6,207.31769999999997
2922,Dont Ban Nida,1252.6819167554638,261.42426097492296,1.0,3.5,2.0,163.48035
2923,Sjakal,1557.428690942431,65.22342137456218,4.107692307692307,3.5692307692307694,6.246153846153846,226.65594769230768
2924,Eden Fox,1445.27592705079,78.63669926006978,3.2093023255813953,3.255813953488372,4.348837209302325,257.9030860465116
2925,Accziz,1794.708034514211,196.43176731747127,1.2,3.2,12.2,112.69646
2926,Sarcasm,1471.6838647024188,83.94370560970545,2.925925925925926,3.259259259259259,6.407407407407407,225.9999111111111
2927,Ukiyo,1444.5756997746983,187.18078917088647,5.0,4.75,5.25,242.523275
2928,Comp9,1536.3527568477848,84.80117530969991,5.738095238095238,2.880952380952381,6.476190476190476,284.477919047619
2929,Array,1553.3274851278338,41.01703352870117,4.493562231759657,2.2832618025751072,5.982832618025751,295.5764287553648
2930,Xicor,1578.305843805246,58.01643012110249,5.2727272727272725,2.772727272727273,4.7272727272727275,315.5457348484848
2931,Selson,1410.748721962632,229.59526139171086,0.5,2.0,7.5,94.32215
2932,Divine,1493.692190507856,116.20147497147299,4.357142857142857,3.857142857142857,5.285714285714286,269.25363571428574
2933,Drifter,1424.0732803388944,91.81870656904051,4.208333333333333,3.0,5.291666666666667,299.52709583333336
2934,Svikter,1644.7232122676542,228.63227581154496,2.3333333333333335,2.6666666666666665,7.0,195.86613333333332
2935,ZiViZ,1605.425065997565,218.3981314557831,3.6666666666666665,5.0,3.6666666666666665,254.6226
2936,Snabi,1377.2544244614828,76.42883852600899,0.7105263157894737,4.394736842105263,8.473684210526315,101.36221052631579
2937,Usaac,1356.4303364600087,202.2312874615792,5.0,4.0,2.0,258.40776666666665
2938,SnK1,1327.5984394229035,88.05450507039744,0.95,4.1,8.8,105.178415
2939,KouZZe,1413.031869180266,92.24872939793957,4.580645161290323,2.4193548387096775,4.580645161290323,299.67744838709683
2940,Dertako,1348.5182790271238,100.72827462649204,3.0,2.586206896551724,2.9655172413793105,250.23450344827586
2941,Wandering,1506.4475591745877,66.11279418919194,3.1875,2.3625,5.975,250.21184250000002
2942,Hayha,1425.2896586311592,85.82872811593354,0.5714285714285714,3.7714285714285714,7.314285714285714,99.04201428571429
2943,Camilonicolau,1635.880962524076,50.77233007321597,2.2232142857142856,2.9285714285714284,8.3125,195.90235714285714
2944,KÜ,1495.9824356389233,137.28561078111824,1.9090909090909092,2.3636363636363638,5.454545454545454,216.6818272727273
2945,Pyl,1531.2818683448943,53.6731816069607,0.8333333333333334,3.566666666666667,8.333333333333334,109.94639083333333
2946,Deratero,1379.7287469910661,63.70633650756087,2.7674418604651163,2.953488372093023,4.441860465116279,248.3304976744186
2947,Wonder,1251.1153294134258,100.06819335524577,4.222222222222222,1.962962962962963,3.3703703703703702,266.6418925925926
2948,skr,1293.2341791428864,96.66594923959498,2.8285714285714287,2.8,4.885714285714286,234.47183428571427
2949,Fiv,1584.1892447709731,97.44415510789844,3.0,3.4285714285714284,5.642857142857143,233.51983571428573
2950,GunPoint,1532.2299223936977,56.35290137082917,4.7254901960784315,2.3627450980392157,5.235294117647059,305.4462941176471
2951,Ocean,1577.6877809339626,56.03630108028236,3.6785714285714284,3.4107142857142856,6.267857142857143,239.51968660714286
2952,Paralysis,1448.7845303036593,168.1812417231367,4.2,4.8,6.0,204.0722
2953,Egotistic,1336.4431097552904,64.18242965230218,3.7948717948717947,2.6538461538461537,3.8205128205128207,259.90721666666667
2954,Alec,1320.6353989844688,165.19584198992615,4.285714285714286,3.857142857142857,5.142857142857143,268.92892857142857
2955,Eloguden,1284.162933204953,178.5174310944828,0.5714285714285714,4.285714285714286,7.142857142857143,101.56685714285713
2956,Oktopus,1149.0940951417622,178.58201346396075,0.5,4.75,1.5,170.4954
2957,Jammzzyy,1117.6476382611158,182.6101294244987,2.75,4.5,2.25,178.462425
2958,Bad Habit,1235.2080373169993,197.12259580176013,1.5,4.75,3.25,99.12915000000001
2959,Leikmaður,1198.8803766829128,192.49897989150074,0.5,4.0,1.5,157.48825
2960,Quixeth,1644.8805738731899,75.08997891401678,0.96,3.58,9.18,113.32062400000001
2961,Nijhuis,1304.1647294277411,77.12032134173175,2.0,3.3513513513513513,4.351351351351352,222.90633783783784
2962,L1nops,1292.0166287625946,186.5250178390463,4.5,1.8333333333333333,5.0,291.6514666666667
2963,Kadaver,1540.907786010816,67.20878962423268,4.4393939393939394,2.106060606060606,5.848484848484849,291.3067878787879
2964,Music,1569.038635489399,57.10935995048621,3.445945945945946,3.391891891891892,6.918918918918919,220.3038891891892
2965,Indecision,1558.2710126377744,46.60617552422899,2.837037037037037,3.237037037037037,7.770370370370371,205.02409777777777
2966,RoyalKanin,1586.4717012195247,57.94459409371053,3.881720430107527,3.118279569892473,6.258064516129032,266.9479677419355
2967,Baloo,1493.018189104299,67.40756193217116,0.8333333333333334,3.759259259259259,8.092592592592593,99.41897962962963
2968,Zombie,1502.7472723742014,111.47390675170932,1.6111111111111112,3.0,4.166666666666667,203.7156222222222
2969,Flufo,1265.880000148998,175.48971165203753,1.0,4.25,3.0,194.184575
2970,sioser,1220.1162690954168,218.38560773789172,0.5,6.0,9.5,74.1003
2971,Kynetic,1612.9781275709531,48.946314123437496,4.1265822784810124,2.411392405063291,6.208860759493671,289.8408588607595
2972,nuc,1716.3597940214395,36.70032883744415,3.882978723404255,2.473404255319149,5.50531914893617,267.4293329787234
2973,Irrelevant,1644.466294659926,40.16386631267678,2.6705202312138727,3.052023121387283,5.132947976878612,249.27746763005783
2974,seaz,1677.5552301647724,43.61648726614135,0.8554216867469879,2.8072289156626504,10.367469879518072,114.41882228915662
2975,Flamer,1518.9064793270206,47.24800422453799,2.881720430107527,2.010752688172043,4.494623655913978,275.01944731182795
2976,Cookie,1920.3639405587317,173.30628577720555,6.0,2.375,7.875,293.6489125
2977,Royal,1419.5034818806694,96.41185489268324,2.0,3.5,3.769230769230769,233.56865
2978,Typical,1508.344155911415,59.387107294965794,2.9206349206349205,3.5396825396825395,5.634920634920635,257.9901904761905
2979,Burrito,1551.4996515200824,65.4097856365086,2.623529411764706,2.552941176470588,5.470588235294118,244.74238352941174
2980,Tomio,1712.2281597927397,46.712472623634284,3.244186046511628,2.4689922480620154,7.3023255813953485,222.82682131782946
2981,Zentul,1424.272761396187,255.57960066270795,4.75,3.75,6.5,223.72162500000002
2982,Lulas,1416.6934823598012,56.93721881393118,1.8656716417910448,2.7761194029850746,6.567164179104478,174.39104925373135
2983,Nitinho,1168.1866324520015,221.79030396364954,0.5,6.0,4.5,74.1163
2984,Ikuhro,1295.0149775653178,216.2512554328488,2.0,4.0,1.0,219.7501
2985,Blackrog,1509.5726239193693,83.00820928646677,4.024390243902439,2.7804878048780486,6.560975609756097,299.5626609756098
2986,Marrow Ooze,1504.980209305867,78.45797596669348,3.782608695652174,3.282608695652174,6.326086956521739,267.08006521739134
2987,nestuoso,1378.115334179845,132.7649474907684,6.222222222222222,3.111111111111111,7.777777777777778,302.7422444444444
2988,Axelent,1495.6818436834417,54.748268041632066,5.506666666666667,2.546666666666667,4.96,302.6712253333333
2989,Luuuck,1460.6475268148406,76.00519422482569,2.523076923076923,2.9846153846153847,6.123076923076923,226.8930846153846
2990,Blink,1541.5733195672326,79.09506700764344,5.078947368421052,2.789473684210526,5.605263157894737,307.88447105263157
2991,Uthred,1550.9317457190036,70.7373030101136,3.261904761904762,3.238095238095238,5.785714285714286,250.78297380952384
2992,Arrietty,1534.4628546958033,62.191999307961986,4.377551020408164,2.857142857142857,6.112244897959184,298.43396836734695
2993,BeanJ,1617.7571003785217,36.443893073761465,3.3835616438356166,3.0239726027397262,7.613013698630137,218.41873801369863
2994,Taki,1628.5554319357773,37.27479069050737,1.0528052805280528,2.798679867986799,9.58085808580858,121.94577326732674
2995,Jetsu,1163.9419738137567,90.95518663912831,3.4571428571428573,4.3428571428571425,3.8285714285714287,261.5536257142857
2996,Sparda,1614.2286787474015,35.97001498110301,2.9017857142857144,3.2455357142857144,5.915178571428571,254.93662098214284
2997,Bull,1492.9205356529033,39.107945044677166,3.958139534883721,2.2883720930232556,5.037209302325581,291.8344260465116
2998,Sylvie,1465.8800095318766,37.38119165416972,2.6156583629893237,2.775800711743772,5.693950177935943,199.00385943060496
2999,FIESTA,1458.9484866650103,42.94100146220523,2.9327731092436973,2.8739495798319328,5.701680672268908,264.19590840336133
3000,Peter,1453.5492907182625,37.2646318216789,0.6351351351351351,2.7117117117117115,7.900900900900901,101.94341081081082
3001,DnDn,1452.4544672878994,36.20996878780096,2.0239726027397262,2.6267123287671232,4.571917808219178,242.37354417808223
3002,SikHye,1444.1888999879927,116.60160980583689,4.25,2.8,5.8,295.13890499999997
3003,Natu,1444.1888999879927,116.60160980583689,4.05,4.2,6.85,237.07319
3004,INT,1408.1988470687731,112.97689174192566,3.1,3.65,6.95,241.3995
3005,Serenity,1391.9810851759094,103.76644657249597,1.0714285714285714,4.357142857142857,8.357142857142858,106.3895857142857
3006,YunWAY,1444.1888999879927,116.60160980583689,3.95,4.15,6.7,256.34535
3007,BaeKHo,1522.7087705387955,94.8437278364202,4.083333333333333,2.0277777777777777,4.916666666666667,286.112725
3008,Burry,1602.3199879582432,68.39895414318708,2.236842105263158,2.736842105263158,6.671052631578948,195.62338157894737
3009,Nino,1367.1654354906138,70.71926298967853,2.7222222222222223,3.5925925925925926,6.203703703703703,214.97554074074074
3010,MapSSi,1333.2071665797116,94.20354811016992,0.9090909090909091,2.8181818181818183,7.666666666666667,108.11364848484848
3011,Trap,1375.887861804038,79.9167583946599,3.0754716981132075,3.7735849056603774,4.150943396226415,258.5709396226415
3012,Fl4sh,1296.1184370002952,119.76501506881395,3.789473684210526,3.5789473684210527,5.052631578947368,256.6897578947369
3013,Guwon,1404.143428664031,37.707413541967846,2.2378378378378376,3.0054054054054054,6.718918918918919,193.45954108108106
3014,통행자,1226.3115797782432,118.99257749788484,0.8947368421052632,5.2631578947368425,7.052631578947368,97.4283052631579
3015,Lancer,1439.331167661437,44.98966169598476,2.5046728971962615,3.4485981308411215,4.457943925233645,257.69152990654203
3016,Taeyoon,1450.8513934027476,37.56508695935498,3.639784946236559,3.0806451612903225,4.274193548387097,296.41296182795696
3017,Peach,1676.984610749556,38.86027049229695,2.980769230769231,3.375,7.543269230769231,240.01598798076924
3018,Eign,1468.0912849051488,86.04320353175402,4.056603773584905,3.339622641509434,6.547169811320755,278.108820754717
3019,Jun,1631.0879436443747,41.89060403610451,1.1283422459893049,2.8877005347593583,8.764705882352942,125.97968930481284
3020,IlllIma,1461.7783694066027,47.85159772836729,2.6838709677419357,3.109677419354839,4.8,260.9979903225806
3021,Ice,1666.7261681247905,39.15600548225576,5.105820105820106,2.132275132275132,4.91005291005291,331.9712026455027
3022,Geum go,1510.175864617376,92.36556273795033,3.0,3.6363636363636362,6.818181818181818,207.6814727272727
3023,TolanD,1608.7274182377703,47.09377312028392,3.0927152317880795,2.7549668874172184,6.403973509933775,277.3022370860927
3024,Howling,1651.8947361058792,40.94640921885303,2.9708029197080292,2.8394160583941606,5.364963503649635,259.23948394160584
3025,Killerqueen,1574.5632315867801,49.88984106364371,3.797752808988764,3.6235955056179776,7.449438202247191,229.30321123595505
3026,Xiaolaohu,1695.6717608536255,78.08511400920946,3.7794117647058822,2.5441176470588234,7.0588235294117645,297.88889117647057
3027,Gori,1721.994422569336,38.80646441197168,3.611111111111111,2.3703703703703702,5.703703703703703,283.7777024691358
3028,Zika,1640.2571470307594,66.03067876500464,2.736842105263158,2.4210526315789473,5.092105263157895,272.79264736842106
3029,Bay,1554.7185934788333,50.07592757247421,2.434065934065934,2.1758241758241756,5.818681318681318,244.41317362637363
3030,BAO,1703.5511331459975,40.132901011434676,5.032608695652174,2.0760869565217392,5.423913043478261,320.3425375
3031,Pleata,1495.5632584734592,36.52539043894133,2.830188679245283,2.237735849056604,5.988679245283019,214.35695018867926
3032,neny,1458.2900733092229,75.68992231520922,2.791044776119403,2.253731343283582,5.582089552238806,255.40940298507462
3033,xiaocaobao,1749.0629839611051,77.9268109550409,3.782608695652174,2.36231884057971,7.695652173913044,324.66312463768116
3034,Qingtian,1699.2634734190458,78.6973321482984,3.426470588235294,2.676470588235294,6.852941176470588,263.5567544117647
3035,Delight,1748.4601125153156,34.69491238098454,0.6461038961038961,2.2694805194805197,8.38961038961039,112.55965292207792
3036,Noah,1685.6970878983902,35.89224372882747,4.848623853211009,2.146788990825688,5.68348623853211,320.38016834862384
3037,Bonnie,1476.1993141624205,58.61293884958462,2.907563025210084,2.2016806722689077,6.235294117647059,200.91554453781512
3038,Berserker,1713.2999572857916,39.26451858944391,4.296296296296297,1.656084656084656,5.148148148148148,317.736417989418
3039,Mowgli,1683.433673055624,95.09455737135029,3.586206896551724,1.9655172413793103,8.724137931034482,234.8165206896552
3040,GIDEON,1409.8126628075715,51.35380194250828,1.9753086419753085,2.567901234567901,5.493827160493828,193.94525061728396
3041,VicLa,1637.9228500838326,48.15849962515826,3.1893491124260356,2.7159763313609466,5.798816568047338,267.6285301775148
3042,Reble,1479.4253875293039,42.20002455295427,0.7548387096774194,2.5483870967741935,9.2,111.86728903225806
3043,Castle,1535.0637001686061,44.75745779913095,2.4948453608247423,2.6391752577319587,5.43298969072165,244.4911742268041
3044,Karis,1414.3207161699543,38.42104246599582,2.1866666666666665,2.2977777777777777,4.0311111111111115,244.59450222222222
3045,Kael,1548.0488768960984,43.651966882120476,0.6943231441048034,2.7991266375545854,7.711790393013101,100.85971048034935
3046,Heng,1713.3688299987107,79.63337180123641,3.6885245901639343,2.0491803278688523,8.426229508196721,229.90597213114756
3047,DICE,1389.21120686506,44.96589622060282,3.198529411764706,2.4779411764705883,4.889705882352941,278.60624558823525
3048,mantouz,1309.8111335352583,200.210064241658,2.0,2.6666666666666665,1.6666666666666667,221.26706666666666
3049,Ophelia,1513.131532885404,59.18656491513093,2.5176470588235293,2.2705882352941176,5.447058823529412,263.6306223529412
3050,Actor,1477.2826344067075,83.24154298696484,4.970588235294118,3.823529411764706,6.588235294117647,284.9289088235294
3051,Will,1575.9886884377,48.55548206093252,3.784313725490196,2.607843137254902,5.921568627450981,228.36122352941175
3052,DNA,1481.2540952467511,58.00677661736031,3.387596899224806,3.9612403100775193,6.24031007751938,257.98941782945735
3053,Raheen,1503.1119006889694,65.31603166483556,3.533333333333333,3.275,6.358333333333333,253.10021333333333
3054,DARKWINGS,1574.880527340022,40.764591965833006,3.700389105058366,2.7431906614785992,6.217898832684825,272.2016214007782
3055,Quydeptrai,1554.567218048706,101.72833720728347,3.217391304347826,2.652173913043478,5.869565217391305,228.30103043478263
3056,LE0,1456.7680135165356,65.5241755704786,4.041095890410959,3.0273972602739727,6.273972602739726,270.4753191780822
3057,SkyTec,1550.5674390678516,49.89854000051767,1.0393258426966292,3.865168539325843,10.067415730337078,112.99966235955057
3058,Faisal,1591.65385118635,39.194140665822744,3.655813953488372,2.4511627906976745,5.120930232558139,271.4071958139535
3059,KieDie,1214.1524183655763,188.49938253764918,3.0,4.25,3.25,215.62505
3060,Kapstok,1295.891552885274,142.9793837473534,1.8,2.3,5.4,202.56141
3061,Cisse,1367.9462207653332,134.18631570762363,0.9,5.0,6.6,89.05960999999999
3062,DrSaw,1345.5859460046886,136.931489181554,2.7,4.8,3.8,214.52776
3063,Honels,1026.272673146675,149.33906446004517,2.6,4.3,3.6,213.22827999999998
3064,Nomis,990.1591510268936,146.54747726866583,2.4,4.0,4.3,185.45571999999999
3065,Frenzy,1214.0586029633414,106.59945779839069,3.230769230769231,3.3076923076923075,5.384615384615385,215.27388461538462
3066,Atlas,1387.3114046569297,134.80073216097938,1.6923076923076923,3.3846153846153846,5.153846153846154,214.89337692307691
3067,Avano,1519.3977728763177,58.72136683816969,4.1826923076923075,3.6634615384615383,6.461538461538462,259.4962730769231
3068,PhenomEX,1400.7399779627372,66.99505207436967,4.063492063492063,4.523809523809524,5.777777777777778,243.24881746031744
3069,Heretic,1368.3167818568447,83.54910534437697,5.26,3.72,4.44,287.800368
3070,Dogma,1387.1145551535037,122.5773792620914,3.6,5.666666666666667,6.733333333333333,223.49650666666668
3071,Meslo,1389.2771818982826,63.68823931694163,4.450549450549451,4.329670329670329,4.769230769230769,263.7597428571429
3072,9Lives,1356.7466001276553,79.28044836450725,1.2692307692307692,5.038461538461538,9.692307692307692,127.96812307692309
3073,Oraces,1379.8959468793782,81.88126296032952,3.9814814814814814,5.148148148148148,4.777777777777778,237.54117222222223
3074,Shamwwow,1409.258704217051,74.48236076557015,4.140625,4.125,6.53125,259.07209375
3075,TeamLuke,1545.2031934037295,75.25312361159499,5.53125,3.09375,5.9375,306.24386875
3076,Wocao,1594.9350030906887,47.0185834936925,4.3468208092485545,3.994219653179191,8.68208092485549,246.15793179190752
3077,Xeno,1581.8369671700364,77.75168766415874,3.4915254237288136,3.3389830508474576,8.05084745762712,257.3320186440678
3078,Warcyclone,1159.740166653311,127.3852851295989,3.7058823529411766,4.0588235294117645,5.9411764705882355,233.67669999999998
3079,Respitee,1055.8378983487567,185.35664735919826,0.8333333333333334,6.5,4.333333333333333,148.26951666666665
3080,Nemesis9,1415.2719546752421,61.928002582312516,3.586206896551724,3.528735632183908,5.551724137931035,270.9673827586207
3081,Shin Chin,1028.4764864042634,172.01869523492638,1.5,5.833333333333333,5.5,97.92309999999999
3082,Bejjaniii,1305.441097372813,58.79971053709909,2.4871794871794872,3.8803418803418803,3.9743589743589745,235.16533675213674
3083,Trieuloo,1198.3072233415699,141.1362421938535,4.545454545454546,3.272727272727273,5.454545454545454,263.7074909090909
3084,Circus,1089.5347960567838,140.99918831535157,3.923076923076923,4.6923076923076925,6.153846153846154,226.3506846153846
3085,Skylinee,1274.9509028521045,116.58429338872034,2.8095238095238093,3.619047619047619,6.142857142857143,229.64009047619047
3086,Swordblue,1411.0121512324038,81.34274176999739,1.0,5.26530612244898,11.061224489795919,116.08042244897959
3087,Albus NoX,996.7355839292335,158.19219711564207,1.875,4.75,5.5,178.390925
3088,Scoooped,1526.2110363815673,56.536185237662046,5.471830985915493,3.3028169014084505,5.908450704225352,317.6954584507042
3089,Sybr,1551.2013515602355,71.5323345008532,3.7954545454545454,3.3181818181818183,6.045454545454546,237.47660454545456
3090,Concept,1541.7685573422293,49.123247174652214,2.6123348017621146,3.383259911894273,5.60352422907489,234.45276872246697
3091,PK1,1419.916483958654,99.58218109696186,3.9166666666666665,3.4583333333333335,6.208333333333333,251.34970416666667
3092,SweatyToast,1473.9850694412655,122.07935181589811,1.5833333333333333,5.083333333333333,9.0,114.37825
3093,Hybridzz,1426.98025310352,67.53293633292525,3.0121951219512195,3.6341463414634148,6.597560975609756,223.59444878048782
3094,Dangle,1163.9126187367647,116.82763095496436,3.6,3.6,4.65,244.02891
